npi,name,city,state,zip5,lat,lon
1528323391,ROUNDYS SUPERMARKETS INC,STEVENS POINT,WI,54481,44.51577,-89.63778
1033165485,SHOPKO STORES OPERATING CO LLC,STEVENS POINT,WI,54481,44.51577,-89.63778
1265877435,SHOPKO STORES OPERATING CO LLC,TOMAHAWK,WI,54487,45.50665,-89.76299
1992264667,STEVENS POINT HOMETOWN PHARMACY LLC,STEVENS POINT,WI,54481,44.51577,-89.63778
1760949010,T A SOLBERG CO INC,TOMAHAWK,WI,54487,45.50665,-89.76299
1285045377,TOMAHAWK PHARMACY LLC,TOMAHAWK,WI,54487,45.50665,-89.76299
1063602852,WALGREEN CO,STEVENS POINT,WI,54481,44.51577,-89.63778
1356356422,WALGREEN CO,STEVENS POINT,WI,54481,44.51577,-89.63778
1588698708,AURORA PHARMACY INC,WISCONSIN RAPIDS,WI,54494,44.33908,-89.73768
1407861008,GWIDT PHARMACY INC,WITTENBERG,WI,54499,44.79125,-89.17806
1104179944,LYNJA INC,WISCONSIN RAPIDS,WI,54494,44.33908,-89.73768
1932510427,OWEN-WITHEE PHARMACY INC,WITHEE,WI,54498,45.03348,-90.62445
1609103605,ROUNDYS SUPERMARKETS INC,WISCONSIN RAPIDS,WI,54494,44.33908,-89.73768
1437104049,SHOPKO STORES OPERATING CO LLC,WISCONSIN RAPIDS,WI,54494,44.33908,-89.73768
1508884206,WAL-MART STORES EAST LP,WISCONSIN RAPIDS,WI,54494,44.33908,-89.73768
1881609964,WALGREEN CO,WISCONSIN RAPIDS,WI,54494,44.33908,-89.73768
1407298383,WISCONSIN CVS PHARMACY LLC,WISCONSIN RAPIDS,WI,54494,44.33908,-89.73768
1477024479,"ASCENSION WISCONSIN PHARMACY, INC.",RHINELANDER,WI,54501,45.65303,-89.34502
1558030262,"ASPIRUS RHINELANDER & TOMAHAWK HOSPITALS & CLINICS, INC.",RHINELANDER,WI,54501,45.65303,-89.34502
1700897204,HOWARD A BACKE & THOMAS M ONAN PTR,RHINELANDER,WI,54501,45.65303,-89.34502
1578063707,RHINELANDER HOMETOWN PHARMACY LLC,RHINELANDER,WI,54501,45.65303,-89.34502
1679450845,SCHIEKS HOMETOWN PHARMACY AND WELLNESS,RHINELANDER,WI,54501,45.65303,-89.34502
1871548594,SHOPKO STORES OPERATING CO LLC,RHINELANDER,WI,54501,45.65303,-89.34502
1801873476,STOXEN PHARMACY INC,RHINELANDER,WI,54501,45.65303,-89.34502
1912915240,T A SOLBERG CO INC,RHINELANDER,WI,54501,45.65303,-89.34502
1710904875,WAL-MART STORES EAST LP,RHINELANDER,WI,54501,45.65303,-89.34502
1245245323,WALGREEN CO,RHINELANDER,WI,54501,45.65303,-89.34502
1336295245,MIDE INC.,CRANDON,WI,54520,45.53287,-88.91079
1245246891,T A SOLBERG CO INC,EAGLE RIVER,WI,54521,45.9341,-89.28504
1497766232,WHITE CROSS PHARMACY INC,HURLEY,WI,54534,46.34892,-90.22852
1164215307,"FAMILY HEALTH CENTER OF MARSHFIELD, INC.",MERCER,WI,54547,46.1923,-90.10199
1043228356,T A SOLBERG CO INC,MINOCQUA,WI,54548,45.85982,-89.82106
1275550345,WAL-MART STORES EAST LP,MINOCQUA,WI,54548,45.85982,-89.82106
1831274331,ASPIRUS LILLIAN KERR HEALTH CARE,PHELPS,WI,54554,46.05232,-89.05673
1396779518,AURORA PHARMACY INC,PHILLIPS,WI,54555,45.70662,-90.3978
1487667903,LAKEVIEW PHARMACY INC,PHILLIPS,WI,54555,45.70662,-90.3978
1336476332,ROUNDYS SUPERMARKETS INC,PHILLIPS,WI,54555,45.70662,-90.3978
1104870880,SHOPKO STORES OPERATING CO LLC,PARK FALLS,WI,54552,45.94084,-90.31193
1720224678,DJH INC,THREE LAKES,WI,54562,45.80976,-89.08346
1104285907,MOE DRUGS LLC,THREE LAKES,WI,54562,45.80976,-89.08346
1952316036,WALGREEN CO,WOODRUFF,WI,54568,45.94645,-89.67527
1336177732,DEGEN BERGLUND INC,ONALASKA,WI,54650,43.91066,-91.22523
1316988157,DEGEN BERGLUND INC,HOLMEN,WI,54636,44.00759,-91.22657
1427086826,DEGEN BERGLUND INC,LA CROSSE,WI,54601,43.80439,-91.1425
1629208632,DEGEN-BERGLUND INC,ONALASKA,WI,54650,43.91066,-91.22523
1629490255,GENOA HEALTHCARE LLC,LA CROSSE,WI,54603,43.85705,-91.24708
1548710627,GUNDERSEN CLINIC LTD,LA CROSSE,WI,54601,43.80439,-91.1425
1285351429,GUNDERSEN CLINIC LTD,LA CROSSE,WI,54601,43.80439,-91.1425
1245705441,GUNDERSEN CLINIC LTD,LA CROSSE,WI,54601,43.80439,-91.1425
1073526661,GUNDERSEN CLINIC LTD,LA CROSSE,WI,54601,43.80439,-91.1425
1164433660,"GUNDERSEN CLINIC, LTD.",LA CROSSE,WI,54601,43.80439,-91.1425
1578587606,KCJE FORD INC,LA CROSSE,WI,54601,43.80439,-91.1425
1215948864,MPL INC,LA CROSSE,WI,54601,43.80439,-91.1425
1497299762,PHARMACY COMPOUNDING CENTER ASSOCIATES LLC,LA CROSSE,WI,54601,43.80439,-91.1425
1780781526,QUILLINS QUALITY INC,LA CROSSE,WI,54601,43.80439,-91.1425
1790731438,SHOPKO STORES OPERATING CO LLC,LA CROSSE,WI,54603,43.85705,-91.24708
1093761447,SHOPKO STORES OPERATING CO LLC,LA CROSSE,WI,54601,43.80439,-91.1425
1073606406,VILLAGE BAKE SHOP INC,LA CROSSE,WI,54601,43.80439,-91.1425
1518984681,WAL-MART STORES EAST LP,LA CROSSE,WI,54601,43.80439,-91.1425
1114257706,WALGREEN CO,LA CROSSE,WI,54601,43.80439,-91.1425
1568477461,WALGREEN CO,LA CROSSE,WI,54601,43.80439,-91.1425
1326053406,WALGREEN CO,LA CROSSE,WI,54603,43.85705,-91.24708
1790087427,WALGREEN CO,LA CROSSE,WI,54601,43.80439,-91.1425
1346227642,BLACK RIVER HEALTH INC,BLACK RIVER FALLS,WI,54615,44.26092,-90.78617
1386802718,HO-CHUNK NATION,BLACK RIVER FALLS,WI,54615,44.26092,-90.78617
1255374468,HOGDEN ENTERPRISES INC,BLAIR,WI,54616,44.29961,-91.23187
1225117104,KASSEL CITY DRUG LLC,ALMA,WI,54610,44.3717,-91.83453
1972557106,SHOPKO STORES OPERATING CO LLC,ARCADIA,WI,54612,44.24805,-91.50053
1255414330,WAARVIK DRUG INC,BLACK RIVER FALLS,WI,54615,44.26092,-90.78617
1417975111,WAL-MART STORES EAST LP,BLACK RIVER FALLS,WI,54615,44.26092,-90.78617
1225503428,GUNDERSEN CLINIC LTD,HOLMEN,WI,54636,44.00759,-91.22657
1144246000,PETERSON PHARMACY INC,HILLSBORO,WI,54634,43.59665,-90.42659
1144890435,PHARMACARE LTD,GALESVILLE,WI,54630,44.1009,-91.35798
1871469627,"ST. JOSEPH'S HEALTH SERVICES, INC",HILLSBORO,WI,54634,43.59665,-90.42659
1518352921,VERNON MEMORIAL HEALTHCARE INC,LAFARGE,WI,54639,43.60653,-90.63976
1801746987,"MBMC MAUSTON PHILLIPS, LLC",NECEDAH,WI,54646,44.09002,-90.08963
1740295369,GUNDERSEN CLINIC LTD,ONALASKA,WI,54650,43.91066,-91.22523
1497220693,GUNDERSEN CLINIC LTD,ONALASKA,WI,54650,43.91066,-91.22523
1295781656,SHOPKO STORES OPERATING CO LLC,ONALASKA,WI,54650,43.91066,-91.22523
1528194933,SPARTA PHARMACY LLC.,SPARTA,WI,54656,44.00277,-90.81094
1710904859,WAL-MART STORES EAST LP,SPARTA,WI,54656,44.00277,-90.81094
1629095773,WAL-MART STORES EAST LP,ONALASKA,WI,54650,43.91066,-91.22523
1144235227,WALGREEN CO,SPARTA,WI,54656,44.00277,-90.81094
1841212446,WISCONSIN CVS PHARMACY LLC,ONALASKA,WI,54650,43.91066,-91.22523
1093804122,CLINIC PHARMACY OF WEST SALEM INC,WEST SALEM,WI,54669,43.91175,-91.09104
1952967358,GUNDERSEN CLINIC LTD,TOMAH,WI,54660,43.98256,-90.49021
1790879609,PHARMACY OPERATIONS INC,TOMAH,WI,54660,43.98256,-90.49021
1447222799,PHILLIPS TOMAH PHARMACY INC,TOMAH,WI,54660,43.98256,-90.49021
1619114931,SAINT-MARK ENTERPRISES 1798 LLC,TOMAH,WI,54660,43.98256,-90.49021
1871342303,TOMAH CHEMISTS INC,TOMAH,WI,54660,43.98256,-90.49021
1447427505,VERNON MEMORIAL HEALTHCARE INC,WESTBY,WI,54667,43.66723,-90.85913
1558300632,VERNON MEMORIAL HEALTHCARE INC,VIROQUA,WI,54665,43.52853,-90.92655
1184641227,WAL-MART STORES EAST LP,TOMAH,WI,54660,43.98256,-90.49021
1801813944,WAL-MART STORES EAST LP,VIROQUA,WI,54665,43.52853,-90.92655
1104872407,WALGREEN CO,VIROQUA,WI,54665,43.52853,-90.92655
1770532384,WEST SALEM PHARMACY LLC,WEST SALEM,WI,54669,43.91175,-91.09104
1306526660,COSTCO WHOLESALE CORPORATION,EAU CLAIRE,WI,54703,44.83443,-91.51609
1205237666,"HEALTHDIRECT INSTITUTIONAL PHARMACY SERVICES, INC.",EAU CLAIRE,WI,54701,44.74438,-91.51058
1922364330,SAMS EAST INC,EAU CLAIRE,WI,54701,44.74438,-91.51058
1720034176,SHOPKO STORES OPERATING CO LLC,EAU CLAIRE,WI,54701,44.74438,-91.51058
1184641235,WAL-MART STORES EAST LP,EAU CLAIRE,WI,54701,44.74438,-91.51058
1588671531,WALGREEN CO,EAU CLAIRE,WI,54701,44.74438,-91.51058
1780699835,WALGREEN CO,EAU CLAIRE,WI,54701,44.74438,-91.51058
1902828601,WISCONSIN CVS PHARMACY LLC,EAU CLAIRE,WI,54701,44.74438,-91.51058
1114310885,"WISCONSIN CVS PHARMACY, L.L.C.",EAU CLAIRE,WI,54701,44.74438,-91.51058
1790890747,CHIPPEWA PHARMACY INC,CHIPPEWA FALLS,WI,54729,44.94402,-91.39495
1639574932,CPI MENOMONIE LLC,MENOMONIE,WI,54751,44.85062,-91.93037
1104928902,PHARMACARE LTD,AUGUSTA,WI,54722,44.71502,-91.10299
1184726077,PHARMACARE LTD,BLOOMER,WI,54724,45.10646,-91.48778
1225130032,PHARMACARE LTD,CHETEK,WI,54728,45.30833,-91.63943
1598346587,RIVER PRAIRIE PHARMACY,ALTOONA,WI,54720,44.80403,-91.43549
1053367409,SHOPKO STORES OPERATING CO LLC,CHIPPEWA FALLS,WI,54729,44.94402,-91.39495
1972520047,"WAL-MART STORES EAST , LP",CHIPPEWA FALLS,WI,54729,44.94402,-91.39495
1154336238,WALGREEN CO,CHIPPEWA FALLS,WI,54729,44.94402,-91.39495
1265597272,"CORNELL PHARMACY, INC.",CORNELL,WI,54732,45.14305,-91.17255
1396731592,HEIKE PHARMACY INC,DURAND,WI,54736,44.59978,-91.90719
1023166394,L & P NYBERG LLC,DURAND,WI,54736,44.59978,-91.90719
1710131081,RWG CO INC,CORNELL,WI,54732,45.14305,-91.17255
1144384629,"FALL CREEK PHARMACY, INC.",FALL CREEK,WI,54742,44.765,-91.27075
1023110830,PHARMACARE LTD,MONDOVI,WI,54755,44.57631,-91.68452
1174540223,WAL-MART STORES EAST LP,MENOMONIE,WI,54751,44.85062,-91.93037
1962417048,WALGREEN CO,MENOMONIE,WI,54751,44.85062,-91.93037
1780090415,"WISCONSIN CVS PHARMACY, L.L.C.",MENOMONIE,WI,54751,44.85062,-91.93037
1316601487,"ASCENSION SACRED HEART-ST. MARY'S HOSPITALS, INC.",STANLEY,WI,54768,44.95702,-90.92924
1184182388,"ASCENSION WISCONSIN PHARMACY, INC.",STANLEY,WI,54768,44.95702,-90.92924
1578272266,"ASPIRUS STANLEY HOSPITAL & CLINICS, INC",STANLEY,WI,54768,44.95702,-90.92924
1578811675,SHOPKO STORES OPERATING CO LLC,STANLEY,WI,54768,44.95702,-90.92924
1386772929,"SPRING VALLEY DRUG, INC",SPRING VALLEY,WI,54767,44.82855,-92.26147
1346342144,PHARMACARE LTD,WHITEHALL,WI,54773,44.39256,-91.29405
1477680213,ASHLAND PHARMACY INC,ASHLAND,WI,54806,46.5508,-90.86913
1750446191,"DAVID K & ELLEN SCHMITZ, INC",SPOONER,WI,54801,45.87254,-91.93445
1235207036,J & C STOCK SC,ASHLAND,WI,54806,46.5508,-90.86913
1063445278,RED CROSS PHARMACY,SPOONER,WI,54801,45.87254,-91.93445
1144274812,SHOPKO STORES OPERATING CO LLC,ASHLAND,WI,54806,46.5508,-90.86913
1992722045,WAL-MART STORES EAST LP,ASHLAND,WI,54806,46.5508,-90.86913
1679095277,PHARMACARE LTD,BARRON,WI,54812,45.39678,-91.88238
1275606808,RED CLIFF BAND OF :AKE SUPERIOR,BAYFIELD,WI,54814,46.86052,-90.91781
1093089500,"UNITY PHARMACY, LLC",BALSAM LAKE,WI,54810,45.46026,-92.38174
1942686068,"WISCONSIN CVS PHARMACY, L.L.C.",BARRON,WI,54812,45.39678,-91.88238
1093429821,"CUMBERLAND MEMORIAL HOSPITAL, INC",CUMBERLAND,WI,54829,45.55904,-92.05212
1760594683,D & E INC.,CUMBERLAND,WI,54829,45.55904,-92.05212
1851390496,ISLAND CITY APOTHECARY LTD,CUMBERLAND,WI,54829,45.55904,-92.05212
1245741610,"M & J OF CUMBERLAND, INC.",CUMBERLAND,WI,54829,45.55904,-92.05212
1679991236,FREDERIC PHARMACY LLC,FREDERIC,WI,54837,45.67293,-92.35442
1639263221,PHARMACY OPERATIONS INC,FREDERIC,WI,54837,45.67293,-92.35442
1447497763,SAINT-MARK ENTERPRISES 1855 LLC,FREDERIC,WI,54837,45.67293,-92.35442
1922044411,NORTHERN LAKES COOPERATIVE,HAYWARD,WI,54843,46.02612,-91.29713
1821415258,"RUSK COUNTY PHARMACY, INC",LADYSMITH,WI,54848,45.51783,-91.09811
1598719742,SHOPKO STORES OPERATING CO LLC,LADYSMITH,WI,54848,45.51783,-91.09811
1386759496,"THE DULUTH CLINIC, LTD",HAYWARD,WI,54843,46.02612,-91.29713
1346267416,WAL-MART STORES EAST LP,HAYWARD,WI,54843,46.02612,-91.29713
1447450317,WAL-MART STORES EAST LP,LADYSMITH,WI,54848,45.51783,-91.09811
1023120946,NORWI PHARMACY INC,RICE LAKE,WI,54868,45.52596,-91.71346
1922175066,OSTERBAUER DRUGS LTD,RICE LAKE,WI,54868,45.52596,-91.71346
1780639906,SHOPKO STORES OPERATING CO LLC,RICE LAKE,WI,54868,45.52596,-91.71346
1265451272,WAL-MART STORES EAST LP,RICE LAKE,WI,54868,45.52596,-91.71346
1154579118,WALGREEN CO,RICE LAKE,WI,54868,45.52596,-91.71346
1578644639,HAWKEYE ENTERPRISES LLC,SIREN,WI,54872,45.77019,-92.40008
1992113815,IN THE WOODS APOTHECARY,SIREN,WI,54872,45.77019,-92.40008
1659770113,IN THE WOODS APOTHECARY,SIREN,WI,54872,45.77019,-92.40008
1356413850,SHELL LAKE PHARMACY LTD,SHELL LAKE,WI,54871,45.74345,-92.01353
1861590853,JAMES PHARMACY - TURTLE LAKE LTD,TURTLE LAKE,WI,54889,45.41583,-92.17149
1154437564,"THE DULUTH CLINIC, LTD",SUPERIOR,WI,54880,46.59058,-92.12741
1316615321,"THE DULUTH CLINIC, LTD",SUPERIOR,WI,54880,46.59058,-92.12741
1942816939,"THE DULUTH CLINIC, LTD.",SUPERIOR,WI,54880,46.59058,-92.12741
1871962282,"THE DULUTH CLINIC, LTD.",SUPERIOR,WI,54880,46.59058,-92.12741
1477979326,"THE DULUTH CLINIC, LTD.",SUPERIOR,WI,54880,46.59058,-92.12741
1063881399,"THE DULUTH CLINIC, LTD.",SUPERIOR,WI,54880,46.59058,-92.12741
1538186689,WAL-MART STORES EAST LP,SUPERIOR,WI,54880,46.59058,-92.12741
1215942362,WALGREEN CO,SUPERIOR,WI,54880,46.59058,-92.12741
1366707390,WISCONSIN CVS PHARMACY LLC,SUPERIOR,WI,54880,46.59058,-92.12741
1568522704,BROWNSTONE RX,WASHBURN,WI,54891,46.70092,-90.96518
1497281612,LANGFORD PHARMACY OF WASHBURN,WASHBURN,WI,54891,46.70092,-90.96518
1982649760,YELLOW RIVER PHARMACY INC,WEBSTER,WI,54893,45.87112,-92.30633
1629907332,"ASCENSION WISCONSIN PHARMACY, INC.",OSHKOSH,WI,54904,44.02148,-88.62508
1144159864,"ASCENSION WISCONSIN PHARMACY, INC.",OSHKOSH,WI,54902,43.9493,-88.53969
1093749210,AURORA PHARMACY INC,OSHKOSH,WI,54901,44.06283,-88.53313
1346274560,AURORA PHARMACY INC,OSHKOSH,WI,54902,43.9493,-88.53969
1407880628,AURORA PHARMACY INC,OSHKOSH,WI,54904,44.02148,-88.62508
1700874591,MIRAVIDA LIVING INC,OSHKOSH,WI,54902,43.9493,-88.53969
1104916220,MORTON DRUG CO INC,OSHKOSH,WI,54902,43.9493,-88.53969
1801985585,MORTON DRUG CO INC,OSHKOSH,WI,54901,44.06283,-88.53313
1992894679,MORTON DRUG CO INC,OSHKOSH,WI,54902,43.9493,-88.53969
1710076492,MORTON DRUG CO INC,OSHKOSH,WI,54904,44.02148,-88.62508
1942542535,MURDOCK HOMETOWN PHARMACY LLC,OSHKOSH,WI,54901,44.06283,-88.53313
1942537014,ROUNDYS SUPERMARKETS INC,OSHKOSH,WI,54902,43.9493,-88.53969
1558607283,SAWYER STREET HOMETOWN PHARMACY LLC,OSHKOSH,WI,54902,43.9493,-88.53969
1962458315,SHOPKO STORES OPERATING CO LLC,OSHKOSH,WI,54902,43.9493,-88.53969
1104026343,SMARTSCRIPT PHARMACY LLC,OSHKOSH,WI,54904,44.02148,-88.62508
1215810346,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC.,OSHKOSH,WI,54902,43.9493,-88.53969
1093732141,WAL-MART STORES EAST LP,OSHKOSH,WI,54904,44.02148,-88.62508
1902811060,WALGREEN CO,OSHKOSH,WI,54901,44.06283,-88.53313
1710992870,WALGREEN CO,OSHKOSH,WI,54902,43.9493,-88.53969
1336154418,WALGREEN CO,OSHKOSH,WI,54904,44.02148,-88.62508
1508299926,WISCONSIN CVS PHARMACY LLC,OSHKOSH,WI,54902,43.9493,-88.53969
1013939610,WISCONSIN CVS PHARMACY LLC,OSHKOSH,WI,54902,43.9493,-88.53969
1255895470,"ASCENSION WISCONSIN PHARMACY, INC.",APPLETON,WI,54915,44.24247,-88.35644
1851325070,AURORA PHARMACY INC,APPLETON,WI,54915,44.24247,-88.35644
1679507891,AURORA PHARMACY INC,APPLETON,WI,54914,44.26384,-88.47529
1902280092,COSTCO WHOLESALE CORPORATION,GRAND CHUTE,WI,54913,44.34148,-88.39996
1003352733,FOX VALLEY HEMATOLOGY & ONCOLOGY S C,APPLETON,WI,54913,44.34148,-88.39996
1306995519,FOX VALLEY PRESCRIPTION CENTERS LTD,APPLETON,WI,54914,44.26384,-88.47529
1972137842,GENOA HEALTHCARE LLC,APPLETON,WI,54914,44.26384,-88.47529
1134520596,"HEALTHDIRECT INSTITUTIONAL PHARMACY SERVICES, INC.",APPLETON,WI,54913,44.34148,-88.39996
1295291045,KIMBERLY HOMETOWN PHARMACY LLC,APPLETON,WI,54915,44.24247,-88.35644
1659872240,MEIJER STORES LIMITED PARTNERSHIP,GRAND CHUTE,WI,54913,44.34148,-88.39996
1215969217,MORTON DRUG CO INC,APPLETON,WI,54915,44.24247,-88.35644
1053645986,MORTON DRUG CO INC,APPLETON,WI,54911,44.2817,-88.38164
1013007137,MORTON DRUG COMPANY INC,APPLETON,WI,54911,44.2817,-88.38164
1427514504,NORTHLAND HOMETOWN PHARMACY LLC,APPLETON,WI,54911,44.2817,-88.38164
1568574481,PAPER VALLEY PHARMACIES,APPLETON,WI,54911,44.2817,-88.38164
1033120688,PAPER VALLEY PHARMACY INC,APPLETON,WI,54915,44.24247,-88.35644
1487895108,ROUNDYS SUPERMARKETS INC,APPLETON,WI,54911,44.2817,-88.38164
1982931986,ROUNDYS SUPERMARKETS INC,GRAND CHUTE,WI,54914,44.26384,-88.47529
1528395522,ROUNDYS SUPERMARKETS INC,APPLETON,WI,54915,44.24247,-88.35644
1982621058,SAMS EAST INC,APPLETON,WI,54914,44.26384,-88.47529
1588846976,SHOPKO STORES OPERATING CO LLC,APPLETON,WI,54913,44.34148,-88.39996
1760665160,SHOPKO STORES OPERATING CO LLC,APPLETON,WI,54915,44.24247,-88.35644
1811943269,SHOPKO STORES OPERATING CO LLC,APPLETON,WI,54914,44.26384,-88.47529
1417627704,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC.,APPLETON,WI,54911,44.2817,-88.38164
1457023772,"THEDACARE REGIONAL MEDICAL CENTER - APPLETON, INC.",APPLETON,WI,54911,44.2817,-88.38164
1417719667,"THEDACARE REGIONAL MEDICAL CENTER-NEENAH, INC",APPLETON,WI,54915,44.24247,-88.35644
1619524766,UNIVERSITY RX LLC,APPLETON,WI,54911,44.2817,-88.38164
1700803871,WAL-MART STORES EAST LP,APPLETON,WI,54915,44.24247,-88.35644
1629095781,WAL-MART STORES EAST LP,APPLETON,WI,54913,44.34148,-88.39996
1043225196,WALGREEN CO,APPLETON,WI,54914,44.26384,-88.47529
1043225121,WALGREEN CO,GRAND CHUTE,WI,54913,44.34148,-88.39996
1487661302,WALGREEN CO,APPLETON,WI,54915,44.24247,-88.35644
1851529101,WALGREEN CO,APPLETON,WI,54911,44.2817,-88.38164
1346255411,WALGREEN CO,APPLETON,WI,54915,44.24247,-88.35644
1710992888,WALGREEN CO,APPLETON,WI,54914,44.26384,-88.47529
1972769453,WISCONSIN CVS PHARMACY LLC,APPLETON,WI,54915,44.24247,-88.35644
1376899120,WISCONSIN CVS PHARMACY LLC,APPLETON,WI,54913,44.34148,-88.39996
1376565077,WISCONSIN CVS PHARMACY LLC,APPLETON,WI,54915,44.24247,-88.35644
1619918588,WISCONSIN CVS PHARMACY LLC,APPLETON,WI,54914,44.26384,-88.47529
1013092303,FIELD PHARMACY LLC,BERLIN,WI,54923,43.9978,-88.96727
1821042003,SHOPKO STORES OPERATING CO LLC,CLINTONVILLE,WI,54929,44.63661,-88.74009
1174815237,SHREE LAXMI LLC,CLINTONVILLE,WI,54929,44.63661,-88.74009
1043072291,"THEDACARE MEDICAL CENTER - BERLIN, INC.",BERLIN,WI,54923,43.9978,-88.96727
1447277595,WAL-MART STORES EAST LP,BERLIN,WI,54923,43.9978,-88.96727
1891083069,WALGREEN CO,CLINTONVILLE,WI,54929,44.63661,-88.74009
1326013962,AGNESIAN HEALTHCARE INC,FOND DU LAC,WI,54935,43.77424,-88.43516
1104891746,AGNESIAN HEALTHCARE INC,FOND DU LAC,WI,54935,43.77424,-88.43516
1962477588,AGNESIAN HEALTHCARE INC,FOND DU LAC,WI,54935,43.77424,-88.43516
1831123058,AURORA PHARMACY INC,NORTH FOND DU LAC,WI,54937,43.76132,-88.43035
1518991736,AURORA PHARMACY INC,FOND DU LAC,WI,54937,43.76132,-88.43035
1972796340,ROUNDYS SUPERMARKETS INC,FOND DU LAC,WI,54935,43.77424,-88.43516
1801944160,ROUNDYS SUPERMARKETS INC,FOND DU LAC,WI,54935,43.77424,-88.43516
1871549220,SHOPKO STORES OPERATING CO LLC,FOND DU LAC,WI,54935,43.77424,-88.43516
1710904867,WAL-MART STORES EAST LP,FOND DU LAC,WI,54937,43.76132,-88.43035
1649285537,WALGREEN CO,FOND DU LAC,WI,54935,43.77424,-88.43516
1649461252,WALGREEN CO,FOND DU LAC,WI,54935,43.77424,-88.43516
1518377720,WALGREEN CO,FOND DU LAC,WI,54935,43.77424,-88.43516
1003838608,WISCONSIN CVS PHARMACY LLC,FOND DU LAC,WI,54937,43.76132,-88.43035
1578634408,MORTON DRUG CO INC,GREENVILLE,WI,54942,44.29119,-88.54784
1912931130,AURORA PHARMACY INC,MENASHA,WI,54952,44.20034,-88.32884
1649204868,AURORA PHARMACY INC,NEENAH,WI,54956,44.1825,-88.52769
1811086598,MORTON DRUG CO INC,WINNECONNE,WI,54986,44.12078,-88.7475
1184713869,MORTON DRUG CO INC,NEENAH,WI,54956,44.1825,-88.52769
1740221530,MORTON DRUG CO INC,CHILTON,WI,53014,44.02436,-88.175
1275622953,MORTON DRUG CO INC,MENASHA,WI,54952,44.20034,-88.32884
1407108426,NEENAH HOMETOWN PHARMACY LLC,NEENAH,WI,54956,44.1825,-88.52769
1629227020,ROUNDYS SUPERMARKETS INC,NEENAH,WI,54956,44.1825,-88.52769
1508812959,SHOPKO STORES OPERATING CO LLC,MENASHA,WI,54952,44.20034,-88.32884
1386690733,SHOPKO STORES OPERATING CO LLC,NEENAH,WI,54956,44.1825,-88.52769
1336853175,"THEDACARE REGIONAL MEDICAL CENTER-NEENAH, INC.",NEENAH,WI,54956,44.1825,-88.52769
1336166404,WAL-MART STORES EAST LP,NEENAH,WI,54956,44.1825,-88.52769
1134134216,WALGREEN CO,NEENAH,WI,54956,44.1825,-88.52769
1841205994,WALGREEN CO,MENASHA,WI,54952,44.20034,-88.32884
1609883586,WALGREEN CO,NEENAH,WI,54956,44.1825,-88.52769
1639464886,WISCONSIN CVS PHARMACY LLC,NEENAH,WI,54956,44.1825,-88.52769
1275521528,DENNIS L. HUNT PHARMACY INC,OMRO,WI,54963,44.04307,-88.77445
1972648905,PICHELMEYERS INC,NEW LONDON,WI,54961,44.40924,-88.76117
1467526996,"RIVER RUN PHARMACIES, INC",PRINCETON,WI,54968,43.84918,-89.13053
1326917097,SHREE LAXMI VINAYAK LLC,NEW LONDON,WI,54961,44.40924,-88.76117
1295847119,THE PHARMACY OF NEW LONDON INC.,NEW LONDON,WI,54961,44.40924,-88.76117
1942703335,THOMPSONS RX WISCONSIN LLC,NEW LONDON,WI,54961,44.40924,-88.76117
1720005879,WAL-MART STORES EAST LP,NEW LONDON,WI,54961,44.40924,-88.76117
1871787598,WALGREEN CO,NEW LONDON,WI,54961,44.40924,-88.76117
1194804872,RIPON DRUG MANAGEMENT ENTERPRISES INC,RIPON,WI,54971,43.85612,-88.8298
1649285545,WALGREEN CO,RIPON,WI,54971,43.85612,-88.8298
1003840224,AURORA PHARMACY INC,WAUTOMA,WI,54982,44.07214,-89.29132
1376817163,SHOPKO STORES OPERATING CO LLC,WINNECONNE,WI,54986,44.12078,-88.7475
1811941586,SHOPKO STORES OPERATING CO LLC,WAUTOMA,WI,54982,44.07214,-89.29132
1265780464,SHOPKO STORES OPERATING CO LLC,WAUPACA,WI,54981,44.32667,-89.12443
1558618595,SHOPKO STORES OPERATING CO LLC,WAUPACA,WI,54981,44.32667,-89.12443
1255864963,"SHOPKO STORES OPERATING CO., LLC",WAUTOMA,WI,54982,44.07214,-89.29132
1083625586,STRATTON DRUG INC,WAUPACA,WI,54981,44.32667,-89.12443
1558031856,"THEDACARE MEDICAL CENTER - WAUPACA, INC.",WAUPACA,WI,54981,44.32667,-89.12443
1184784159,THEDACARE MEDICAL CENTER-BERLIN INC,WAUTOMA,WI,54982,44.07214,-89.29132
1144235292,WALGREEN CO,WAUPACA,WI,54981,44.32667,-89.12443
1396087243,WAUPACA HOMETOWN PHARMACY LLC,WAUPACA,WI,54981,44.32667,-89.12443
1043269020,"WAUPACA WOODS PHARMACY, INC.",WAUPACA,WI,54981,44.32667,-89.12443
1174187827,WAUTOMA HOMETOWN PHARMACY LLC,WAUTOMA,WI,54982,44.07214,-89.29132
1972060853,WINNECONNE HOMETOWN PHARMACY LLC,WINNECONNE,WI,54986,44.12078,-88.7475
1609864818,ADEL HEALTHMART INC,ADEL,IA,50003,41.61058,-94.04272
1831409846,GRX HOLDINGS LLC,ALTOONA,IA,50009,41.64447,-93.45794
1629568795,HERRON PHARMACY LLC,ADEL,IA,50003,41.61058,-94.04272
