year,payer,molecule,apcd_drug_name,ther_class,number_scripts,unique_members,total_cost,cost_per_user,cost_per_script,cost_per_days_supply,cost_per_unit_dispensed,yearly_pct_change_cost_per_script,days_supply_median,days_supply_mean,quantity_median,quantity_mean,insurer_paid_median,insurer_paid_mean,insurer_paid_sum,member_paid_median,member_paid_mean,member_paid_sum,total_paid_median,total_paid_mean,total_paid_sum,pct_total_pharm_spending,pct_scripts_0_18,pct_scripts_19_44,pct_scripts_45_64,pct_scripts_65_plus,pct_scripts_female,pct_scripts_male,pct_scripts_urban_core,pct_scripts_suburban,pct_scripts_micropolitan,pct_scripts_rural_smalltown,source_file,source_url,date_accessed,record_type,npropname,total_scripts_filled,total_cost_rank,cost_per_user_rank,cost_per_script_rank,cost_per_days_supply_rank,cost_per_unit_dispensed_rank,total_scripts_filled_rank,yearly_pct_change_cost_per_script_rank,days_supply_stddev,quantity_stddev,insurer_paid_stddev,member_paid_stddev,total_paid_stddev
2022,COMMERCIAL,levetiracetam,LEVETIRACETAM,Neuromuscular Drugs,29509,6280,1573185.85,250.5,53.31,1.01,0.28,-0.087,30,52.3,155,186.7,10.79,32.73,966070.25,10,20.51,605353.75,28.38,53.31,1573185.85,0.0002199268240734,0.18773933376258,0.381985157070724,0.353010945813141,0.0772645633535531,0.495509844454234,0.504490155545765,0.650242298959639,0.140906164221085,0.0866854180080653,0.12216611881121,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,LEVETIRACETAM,29509,207,634,791,918,1083,126,1022,29.9,161.9,132.92,54.97,147.98
2022,COMMERCIAL,oxcarbazepine,OXCARBAZEPINE,Neuromuscular Drugs,9291,1759,990344.69,563.01,106.59,2.29,0.64,0.114,30,46.3,120,165.5,19.47,81.01,752671.72,10,25.33,235410.51,39.83,106.59,990344.69,0.0001384473184841,0.270799698633085,0.441072005166289,0.263373156818426,0.0247551393821978,0.497470670541384,0.502529329458615,0.629964481756538,0.135938004520503,0.102034226670971,0.132063287051985,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,OXCARBAZEPINE,9291,273,487,621,718,888,247,181,27.5,146,296.6,81.84,316.08
2022,COMMERCIAL,perampanel,PERAMPANEL,Neuromuscular Drugs,240,42,379825.26,9043.45,1582.6,46.94,22.14,-0.019,30,33.7,60,71.4,1100.76,1512.61,363028,0,69.98,16797.26,1104.46,1582.6,379825.26,5.30984709369e-05,0.225,0.4625,0.3125,0,0.3875,0.6125,0.6625,0.0541666666666666,0.0791666666666666,0.204166666666666,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PERAMPANEL,240,463,151,167,205,337,911,754,17.2,53.5,934.05,154.4,911.11
2022,COMMERCIAL,phenobarbital,PHENOBARBITAL,Central Nervous System Drugs,1526,347,72792.06,209.77,47.7,1.01,0.42,-0.043,30,46.8,90,113.5,0,20.38,31107.72,18,27.29,41645.69,33.62,47.7,72792.06,1.01761190984e-05,0.340104849279161,0.164482306684141,0.410222804718217,0.0851900393184796,0.494757536041939,0.50524246395806,0.674967234600262,0.177588466579292,0.0478374836173001,0.0996068152031454,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PHENOBARBITAL,1526,792,668,819,919,1004,536,861,29.8,106.4,39.89,33.19,48.71
2022,COMMERCIAL,phenytoin,PHENYTOIN,Neuromuscular Drugs,196,43,6887.86,160.18,35.14,0.72,0.32,0.203,30,48.5,90,107,2.54,20.85,4086.92,11.99,14.27,2797.72,18.48,35.14,6887.86,9.629028728e-07,,,,,0.387755102040816,0.612244897959183,0.60204081632653,0.10204081632653,0.142857142857142,0.153061224489795,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PHENYTOIN,196,1132,733,907,1012,1061,949,86,32.1,129.3,36.35,13.58,37.3
2022,COMMERCIAL,phenytoin,PHENYTOIN SODIUM EXTENDED,Neuromuscular Drugs,3395,631,384662.75,609.6,113.3,1.92,0.52,0.015,32,58.7,180,216.1,20.96,58.33,198031.23,30,54.93,186518.56,67.21,113.3,384662.75,5.3774738024e-05,,,,,0.276877761413843,0.723122238586156,0.595581737849779,0.141384388807069,0.114580265095729,0.148453608247422,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PHENYTOIN SODIUM EXTENDED,3395,460,472,603,766,943,406,550,30.7,148.3,107.01,86.54,137.56
2022,COMMERCIAL,primidone,PRIMIDONE,Neuromuscular Drugs,2192,541,72794.13,134.55,33.2,0.59,0.21,0.01,30,56,90,156.6,4.62,16.9,37046.34,10,16.28,35703.89,21.06,33.2,72794.13,1.01764084784e-05,0.0091240875912408,0.124087591240875,0.633667883211678,0.233120437956204,0.473996350364963,0.526003649635036,0.577098540145985,0.156021897810218,0.105383211678832,0.161496350364963,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PRIMIDONE,2192,791,782,922,1060,1136,474,575,30.6,151,30.53,23.16,38.32
2022,COMMERCIAL,rescue_diazepam,DIAZEPAM (ANTICONVULSANT),Neuromuscular Drugs,916,604,578523.9,957.82,631.57,60.51,294.71,0.381,4,10.4,2,2.1,573.98,570.63,522702.34,10,60.9,55789.35,605.19,631.57,578523.9,8.0875965149e-05,,,,,0.465065502183406,0.534934497816593,0.644104803493449,0.168122270742358,0.0764192139737991,0.111353711790393,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,DIAZEPAM (ANTICONVULSANT),916,370,413,302,189,92,637,31,12,1.5,476.28,136.36,458.76
2022,COMMERCIAL,rescue_midazolam,MIDAZOLAM (ANTICONVULSANT),Neuromuscular Drugs,295,148,209649.73,1416.55,710.67,82.86,279.53,-0.073,2,8.5,2,2.5,568.26,637.25,187989.09,20,73.39,21650.59,578.49,710.67,209649.73,2.93084248671e-05,0.620338983050847,0.291525423728813,0.0881355932203389,0,0.464406779661016,0.535593220338983,0.657627118644067,0.11864406779661,0.0610169491525423,0.162711864406779,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,MIDAZOLAM (ANTICONVULSANT),295,579,347,281,166,96,855,969,12,1.4,364.08,173.5,346.86
2022,COMMERCIAL,rufinamide,RUFINAMIDE,Neuromuscular Drugs,47,11,58538.79,5321.7,1245.5,36.74,7.22,-0.573,30,33.8,180,172.3,1195.3,1240.53,58305.25,0,4.96,233.54,1195.3,1245.5,58538.79,8.1835532463e-06,,,,,0.595744680851063,0.404255319148936,,,,,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,RUFINAMIDE,47,832,181,191,236,498,1208,1258,22.8,142.5,1230.33,12.97,1231.86
2022,COMMERCIAL,topiramate,TOPIRAMATE,Neuromuscular Drugs,59738,16675,1344680.94,80.64,22.5,0.4,0.19,-0.04,30,55.4,90,117.6,0,12.49,746597.77,5.62,10,597470.04,9.16,22.5,1344680.94,0.0001879824996686,0.0462854464494961,0.451638822859821,0.47716696240249,0.0249087682881917,0.843031236398942,0.156968763601057,0.620760654859553,0.154524758110415,0.0929726472262211,0.131741939803809,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,TOPIRAMATE,59738,229,920,1018,1150,1167,60,843,29.8,94.2,104.37,39.72,119.07
2022,COMMERCIAL,valproate,DIVALPROEX SODIUM,Neuromuscular Drugs,16713,3203,894847.56,279.37,53.54,1.15,0.41,-0.007,30,46.3,90,129.4,14.63,34.64,578952.14,10,18.77,313859.77,29.53,53.54,894847.56,0.0001250970963797,0.0969903667803506,0.450068808711781,0.388559803745587,0.0643810207622808,0.376832405911565,0.623167594088434,0.660324298450308,0.118829653563094,0.0887333213666008,0.132112726619996,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,DIVALPROEX SODIUM,16713,290,605,787,889,1007,177,680,28.2,116.6,80.06,42.05,92.42
2022,COMMERCIAL,valproate,VALPROATE SODIUM,Neuromuscular Drugs,701,120,17310.52,144.25,24.69,0.74,0.06,0.036,30,33.2,360,408.1,11.3,18.16,12731.83,0,6.52,4574.42,18.21,24.69,17310.52,2.4199605448e-06,0.59058487874465,0.273894436519258,0.106990014265335,0.028530670470756,0.378031383737517,0.621968616262482,0.621968616262482,0.102710413694721,0.138373751783166,0.136947218259629,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,VALPROATE SODIUM,701,1017,759,998,1004,1305,678,432,18.1,252.7,21.75,10.92,22.2
2022,COMMERCIAL,valproate,VALPROIC ACID,Neuromuscular Drugs,251,71,16034.17,225.83,63.88,1.49,0.33,0.136,30,42.8,180,190.5,28.08,41.96,10534.02,12,21.47,5389.8,53.49,63.88,16034.17,2.2415305125e-06,0.0756972111553784,0.338645418326693,0.48207171314741,0.103585657370517,0.398406374501992,0.601593625498007,0.637450199203187,0.0597609561752988,0.111553784860557,0.191235059760956,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,VALPROIC ACID,251,1029,657,742,830,1057,897,158,26.6,137.7,59.13,28.09,59.84
2022,COMMERCIAL,vigabatrin,VIGABATRIN,Neuromuscular Drugs,92,14,749530.98,53537.92,8147.07,265.79,76.12,,30,30.6,120,107,7328.38,8026.56,738444.37,0,120.5,11086.61,7328.38,8147.07,749530.98,0.0001047822594997,1,0,0,0,0.326086956521739,0.67391304347826,,,,,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,VIGABATRIN,92,325,67,73,79,211,1092,,6.3,44.3,3434.82,601.5,3436.38
2022,COMMERCIAL,zonisamide,ZONISAMIDE,Neuromuscular Drugs,4145,870,133852.66,153.85,32.29,0.65,0.2,-0.021,30,49.2,100,156.4,4.5,16.14,66913.69,10,16.12,66846.83,21.43,32.29,133852.66,1.87122140766e-05,0.243667068757539,0.446562123039806,0.290229191797346,0.0195416164053075,0.640530759951749,0.35946924004825,0.64487334137515,0.142098914354644,0.0892641737032569,0.123763570566948,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,ZONISAMIDE,4145,669,745,925,1034,1141,377,759,28.2,144.3,29.08,22.45,33.58
2022,MEDICARE,brivaracetam,BRIVARACETAM,Neuromuscular Drugs,1608,140,2958179.38,21129.85,1839.66,60.03,18.51,0.052,30,30.6,60,99.3,1408.72,1791.06,2880031.55,0,47.8,76877.92,1412.83,1839.66,2958179.38,0.0004135449070324,0,0.386194029850746,0.362562189054726,0.251243781094527,0.546641791044776,0.453358208955223,0.78047263681592,0.0889303482587064,0.0628109452736318,0.0677860696517412,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,BRIVARACETAM,1608,171,111,135,172,315,552,661,12.4,144.3,1184.04,247.32,1221.72
2022,MEDICARE,cannabidiol,CANNABIDIOL,Neuromuscular Drugs,529,52,2355777.37,45303.41,4453.26,152.76,16.29,0.108,30,29.1,300,273.2,4502.81,4436.49,2346906.83,0,11.74,6213.42,4518.36,4453.26,2355777.37,0.0003293308512838,0,0.735349716446124,0.264650283553875,0,0.461247637051039,0.53875236294896,0.66351606805293,0.122873345935727,0.054820415879017,0.158790170132325,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,CANNABIDIOL,529,195,71,95,103,340,770,389,4.5,151.9,2473.86,87.25,2468.53
2022,MEDICARE,carbamazepine,CARBAMAZEPINE,Neuromuscular Drugs,26452,3745,3643729.79,972.95,137.74,3.26,1,0.049,30,42.2,90,137.1,74.78,119.92,3172198.63,0,17.62,466306.5,85.25,137.74,3643729.79,0.0005093828682076,0,0.146340541357931,0.344397399062452,0.509262059579615,0.533003175563284,0.466996824436715,0.508619386057765,0.0967790715257825,0.16373053077272,0.230871011643732,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,CARBAMAZEPINE,26452,145,404,525,608,755,156,674,27.1,133.5,163.07,51.97,174.93
2022,MEDICARE,cenobamate,CENOBAMATE,Neuromuscular Drugs,270,39,360495.26,9243.46,1335.16,40.02,36.8,0.113,30,33.3,30,36.2,1153.7,1315.46,355176.05,0,19.03,5138.23,1155.31,1335.16,360495.26,5.03961929388e-05,0,0.511111111111111,0.422222222222222,0.0666666666666666,0.544444444444444,0.455555555555555,,,,,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,CENOBAMATE,270,526,146,164,205,247,896,374,14.9,19,775.23,74.85,781.58
2022,MEDICARE,clobazam,CLOBAZAM,Neuromuscular Drugs,1371,139,459440.51,3305.32,335.11,10.85,5.77,-0.017,30,30.8,56,57.9,85.43,332.44,455782.73,0,2.66,3647.66,90.8,335.11,459440.51,6.42284522295e-05,0,0.588621444201312,0.353756382202771,0.0576221735959153,0.49234135667396,0.507658643326039,0.627279358132749,0.103574033552151,0.133479212253829,0.135667396061269,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,CLOBAZAM,1371,485,237,377,403,495,577,929,10.2,45,859.1,22.13,858.72
2022,MEDICARE,eslicarbazepine,ESLICARBAZEPINE ACETATE,Neuromuscular Drugs,197,21,406521.46,19358.16,2063.56,62.08,39.26,0.085,30,33.2,45,52.5,1688.09,1941.03,382384.78,0,117.02,23054.48,1688.09,2063.56,406521.46,5.6830522354e-05,0,0.314720812182741,0.370558375634517,0.314720812182741,0.690355329949238,0.309644670050761,,,,,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,ESLICARBAZEPINE ACETATE,197,496,117,129,170,236,948,506,16.8,42.2,1440.1,338.38,1595.06
2022,MEDICARE,ethosuximide,ETHOSUXIMIDE,Neuromuscular Drugs,514,62,85523.77,1379.41,166.38,4.39,1.03,-0.03,30,37.8,120,160.8,116.53,154.82,79582.29,0,11.52,5921.52,122.58,166.38,85523.77,1.19559752707e-05,0,0.348249027237354,0.412451361867704,0.239299610894941,0.661478599221789,0.33852140077821,0.593385214007782,0.036964980544747,0.20817120622568,0.161478599221789,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,ETHOSUXIMIDE,514,770,362,501,557,744,778,969,24.2,128,146.66,38.93,153.43
2022,MEDICARE,felbamate,FELBAMATE,Neuromuscular Drugs,1788,211,1457705.71,6908.55,815.27,21.87,4.54,0.063,30,37.2,150,179.5,413.98,787.48,1408022.58,0,27.64,49423.45,427.14,815.27,1457705.71,0.0002037830350648,0,0.368568232662192,0.451901565995525,0.179530201342281,0.545302013422818,0.454697986577181,0.582774049217002,0.098993288590604,0.118568232662192,0.199664429530201,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,FELBAMATE,1788,272,158,234,274,522,544,609,22.4,138.3,1312.65,111.52,1313.76
2022,MEDICARE,lacosamide,LACOSAMIDE,Neuromuscular Drugs,10052,1101,6887168.71,6255.37,685.15,21.18,8.38,-0.319,30,32.3,60,81.7,387.7,645.21,6485712.02,0,39.05,392575.64,440.39,685.15,6887168.71,0.0009628062324922,0,0.269498607242339,0.378830083565459,0.3516713091922,0.505073617190608,0.494926382809391,0.625746120175089,0.0987863111818543,0.112415439713489,0.163052128929566,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,LACOSAMIDE,10052,89,164,263,279,441,265,1187,17.9,106.3,759.49,160.9,794.33
2022,MEDICARE,lamotrigine,LAMOTRIGINE,Neuromuscular Drugs,76313,9965,4107866.31,412.22,53.82,1.3,0.65,-0.013,30,41.2,60,81.8,8.8,50.38,3845283.09,0,3.37,257896.6,10.49,53.82,4107866.31,0.0005742678090301,0,0.222557100362978,0.38302779342969,0.39441510620733,0.630678914470666,0.369321085529333,0.550194593319617,0.0894736152424881,0.161296240483272,0.199035550954621,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,LAMOTRIGINE,76313,132,548,754,815,837,67,918,25.8,79,327.86,37.15,337.61
2022,MEDICARE,levetiracetam,LEVETIRACETAM,Neuromuscular Drugs,69271,11129,4696460.18,422,67.79,1.54,0.5,-0.011,30,43.8,62,133.2,18.89,57.66,3994275.33,1.35,10,693025.98,26.38,67.79,4696460.18,0.0006565515268109,0,0.0961296935225419,0.236693565850067,0.66717674062739,0.523898889867332,0.476101110132667,0.555398362951307,0.100821411557506,0.149254377733828,0.194525847757358,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,LEVETIRACETAM,69271,114,544,706,768,910,73,911,28.9,138.4,250.39,32.68,257.22
2022,MEDICARE,oxcarbazepine,OXCARBAZEPINE,Neuromuscular Drugs,14592,2024,1223304.95,604.39,83.83,2.08,0.74,0.267,30,40.2,62,111.9,35.47,74.13,1081733.34,0,9.64,140683.81,44.88,83.83,1223304.95,0.0001710144879111,0,0.290090460526315,0.354303728070175,0.355605811403508,0.533922697368421,0.466077302631578,0.494037828947368,0.0884046052631578,0.18578673245614,0.231770833333333,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,OXCARBAZEPINE,14592,307,484,651,706,813,223,85,25.1,107.1,159.39,26.72,161.2
2022,MEDICARE,perampanel,PERAMPANEL,Neuromuscular Drugs,1161,105,1398975.16,13323.57,1204.97,38.53,33.97,0.084,30,31.2,30,35.4,1166.54,1158.88,1345461.15,0,45.45,52774.85,1185.86,1204.97,1398975.16,0.0001955726743261,0,0.40396210163652,0.38501291989664,0.211024978466838,0.498708010335917,0.501291989664082,0.564168819982773,0.0999138673557278,0.147286821705426,0.188630490956072,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PERAMPANEL,1161,283,129,176,209,261,614,515,13.1,21.8,632.77,158.3,640.41
2022,MEDICARE,phenobarbital,PHENOBARBITAL,Central Nervous System Drugs,5153,719,278448.53,387.27,54.03,1.25,0.48,0.001,30,43.2,62,112.4,29.58,38.72,199538.74,0,15.22,78440.29,39.18,54.03,278448.53,3.89262977866e-05,0,0.10886862022123,0.280807296720357,0.610324083058412,0.57092955559868,0.429070444401319,0.486318649330487,0.102464583737628,0.188239860275567,0.222976906656316,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PHENOBARBITAL,5153,572,560,753,827,924,357,872,27.3,132.4,40.31,32.81,46.58
2022,MEDICARE,phenytoin,PHENYTOIN,Neuromuscular Drugs,2127,250,105456.27,421.82,49.57,1.5,0.33,0.054,29,32.9,120,147.6,27.53,42.73,90895.05,0,6.78,14440.81,30.73,49.57,105456.27,1.47424810232e-05,0,0.124588622472966,0.385989656793606,0.489421720733427,0.429243065350258,0.570756934649741,0.52374236013164,0.100141043723554,0.166431593794076,0.209685002350728,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PHENYTOIN,2127,727,545,773,779,979,510,648,21.1,130.6,63.41,21.05,68.41
2022,MEDICARE,phenytoin,PHENYTOIN SODIUM EXTENDED,Neuromuscular Drugs,14973,2015,1357250.95,673.57,90.64,1.92,0.62,0.047,30,47.2,90,145.4,33.94,66.37,993882.29,1.35,24.13,361374.88,43.94,90.64,1357250.95,0.0001897397506494,0,0.0427436051559473,0.238495959393575,0.718760435450477,0.461363788152006,0.538636211847993,0.498697655780404,0.111868029119081,0.154811994924196,0.234622320176317,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PHENYTOIN SODIUM EXTENDED,14973,291,465,628,721,854,219,681,30.3,125.9,101.14,60.16,128.78
2022,MEDICARE,primidone,PRIMIDONE,Neuromuscular Drugs,14599,3006,497367.22,165.45,34.06,0.63,0.23,0.086,30,54,90,142.3,11.84,23.9,349018.79,6.31,10.1,147567.12,21.48,34.06,497367.22,6.95304964081e-05,0,0.0124666073018699,0.100006849784231,0.887526542913898,0.544626344270155,0.455373655729844,0.526200424686622,0.106582642646756,0.163983834509212,0.203233098157408,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,PRIMIDONE,14599,460,733,875,971,1044,222,502,31.5,136.5,34.83,13.11,38.79
2022,MEDICARE,rescue_diazepam,DIAZEPAM (ANTICONVULSANT),Neuromuscular Drugs,315,173,224932.91,1300.19,714.07,71.13,321.79,-0.119,5,10,2,2.2,653.21,686.82,216351.09,0,26.34,8300.23,653.21,714.07,224932.91,3.14449691534e-05,0,0.609523809523809,0.234920634920634,0.155555555555555,0.469841269841269,0.53015873015873,0.653968253968253,0.0666666666666666,0.139682539682539,0.139682539682539,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,DIAZEPAM (ANTICONVULSANT),315,605,368,257,165,65,874,1110,11.8,1.3,430.83,91.63,425.95
2022,MEDICARE,rescue_midazolam,MIDAZOLAM (ANTICONVULSANT),Neuromuscular Drugs,143,65,125780.97,1935.09,879.58,75.36,309.8,0.079,6,11.6,2,2.8,638.2,853.54,122056.37,0,25.9,3703.91,640.1,879.58,125780.97,1.75838151995e-05,0,0.538461538461538,0.307692307692307,0.153846153846153,0.482517482517482,0.517482517482517,0.573426573426573,0.111888111888111,0.139860139860139,0.174825174825174,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,MIDAZOLAM (ANTICONVULSANT),143,703,312,224,154,68,1000,538,11.2,2.6,832.89,110.63,835.29
2022,MEDICARE,rufinamide,RUFINAMIDE,Neuromuscular Drugs,470,51,1535881.01,30115.31,3267.83,110.74,15.75,-0.266,30,29.5,168,207.4,2127.42,3223.7,1515141.36,0,42.58,20017.26,2127.42,3267.83,1535881.01,0.0002147117155192,0,0.568085106382978,0.35531914893617,0.076595744680851,0.380851063829787,0.619148936170212,0.623404255319148,0.0808510638297872,0.163829787234042,0.131914893617021,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,RUFINAMIDE,470,257,92,109,127,347,799,1177,12.4,189,2953.44,397.12,3050.31
2022,MEDICARE,tiagabine,TIAGABINE HCL,Neuromuscular Drugs,133,21,84834.03,4039.71,637.84,18.39,4.97,-0.042,30,34.6,90,128,359.97,619.11,82342.74,0,18.19,2419.6,359.97,637.84,84834.03,1.1859551617e-05,0,0.308270676691729,0.436090225563909,0.25563909774436,0.37593984962406,0.624060150375939,,,,,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,TIAGABINE HCL,133,771,216,271,302,511,1011,996,22.1,105.2,555.14,90.17,563.14
2022,MEDICARE,topiramate,TOPIRAMATE,Neuromuscular Drugs,46277,8594,1603266.65,186.55,34.64,0.72,0.33,0,30,48,62,102.9,9.28,30.83,1426880.52,0,3.76,174136.59,12.36,34.64,1603266.65,0.0002241320327648,0,0.201568813881625,0.385353415303498,0.413077770814875,0.721978520647405,0.278021479352594,0.536875769820861,0.104609201115024,0.154850141538993,0.20366488752512,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,TOPIRAMATE,46277,253,708,869,946,977,115,875,29,88.8,222.96,14.38,226.16
2022,MEDICARE,valproate,DIVALPROEX SODIUM,Neuromuscular Drugs,79210,8907,7182907.89,806.43,90.68,2.73,0.92,0.13,30,33.1,62,98,41.1,84.23,6672370.12,0,6.24,494414.64,47.09,90.68,7182907.89,0.0010041497130552,0,0.193725539704582,0.351218280520136,0.45505617977528,0.451218280520136,0.548781719479863,0.57247822244666,0.0948491352102007,0.156520641333165,0.176152001009973,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,DIVALPROEX SODIUM,79210,86,433,627,638,770,66,307,20.6,90.3,137.94,24.07,141.01
2022,MEDICARE,valproate,VALPROATE SODIUM,Neuromuscular Drugs,2572,330,102761.32,311.39,39.95,1.5,0.09,-0.096,28,26.5,473,440.7,23.35,37.89,97477.64,0,1.98,5116.91,25.7,39.95,102761.32,1.43657348209e-05,0,0.243001555209953,0.337480559875583,0.419517884914463,0.341368584758942,0.658631415241057,0.596034214618973,0.067262830482115,0.153188180404354,0.183514774494556,rxsummary2022.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2022.xlsx,2026-09-19,Drug,VALPROATE SODIUM,2572,738,604,836,778,1169,471,1081,14,275.4,41.18,8.07,41.1
